3	0.443	0.227	19.287	11.7	0.388	0.001
4	0.469	0.199	23.353	14.2	0.402	0.002
5	0.492	0.180	27.606	16.7	0.421	0.002
6	0.509	0.165	31.084	18.5	0.436	0.002
7	0.521	0.154	34.095	19.9	0.451	0.003
8	0.530	0.144	36.909	21.4	0.459	0.003
9	0.538	0.135	39.792	22.9	0.467	0.003
10	0.545	0.128	42.506	24.2	0.475	0.004
12	0.560	0.117	48.140	27.0	0.492	0.004
14	0.573	0.108	54.413	30.2	0.506	0.005
16	0.581	0.100	60.290	32.9	0.519	0.005
18	0.589	0.094	66.113	35.6	0.532	0.006
20	0.593	0.088	71.606	37.8	0.544	0.006
22	0.595	0.083	76.347	39.5	0.555	0.007
24	0.594	0.079	81.047	41.4	0.561	0.007
26	0.592	0.076	85.410	43.2	0.567	0.007
28	0.588	0.073	89.898	45.0	0.574	0.008
30	0.584	0.070	93.773	46.3	0.581	0.008
32	0.579	0.068	97.789	47.7	0.587	0.009
34	0.574	0.066	101.618	49.1	0.591	0.009
36	0.569	0.065	105.533	50.6	0.596	0.009
38	0.566	0.064	109.322	51.9	0.601	0.010
40	0.562	0.063	113.248	53.3	0.606	0.010
44	0.556	0.061	120.989	56.3	0.613	0.011
48	0.551	0.059	128.326	58.8	0.621	0.012
50	0.549	0.059	132.707	60.4	0.625	0.012
52	0.548	0.058	136.928	61.8	0.629	0.012
55	0.547	0.057	142.882	64.0	0.634	0.013
56	0.547	0.057	144.689	64.5	0.637	0.013
60	0.544	0.056	151.451	66.9	0.641	0.014
64	0.544	0.056	158.034	69.1	0.647	0.015
68	0.546	0.055	164.507	70.9	0.652	0.015
70	0.546	0.055	168.174	72.0	0.656	0.016
72	0.546	0.055	171.514	73.0	0.658	0.016
76	0.547	0.054	178.022	75.0	0.662	0.017
80	0.548	0.054	184.041	76.9	0.666	0.017
84	0.547	0.054	190.310	79.0	0.669	0.018
88	0.547	0.054	196.235	81.0	0.671	0.018
90	0.547	0.054	199.283	82.1	0.672	0.019
92	0.548	0.054	202.533	83.1	0.674	0.019
96	0.550	0.054	208.956	85.2	0.677	0.020
100	0.550	0.054	215.317	87.3	0.680	0.020
104	0.552	0.054	221.282	89.2	0.683	0.021
108	0.553	0.054	227.401	91.3	0.685	0.022
110	0.553	0.054	230.016	92.1	0.686	0.022
112	0.553	0.054	232.627	93.1	0.687	0.022
116	0.557	0.054	237.447	94.4	0.690	0.023
120	0.557	0.054	242.569	96.1	0.692	0.023
124	0.558	0.054	247.807	97.8	0.694	0.024
128	0.559	0.054	252.966	99.5	0.695	0.025
