3	0.572	0.338	16.935	9.1	0.543	0.003
4	0.604	0.309	20.212	10.5	0.566	0.004
5	0.627	0.285	23.188	11.8	0.588	0.004
6	0.644	0.266	25.907	12.8	0.602	0.005
7	0.659	0.252	28.239	13.8	0.615	0.006
8	0.670	0.240	30.525	14.7	0.625	0.006
9	0.680	0.229	32.664	15.5	0.632	0.007
10	0.687	0.220	34.727	16.2	0.638	0.007
12	0.701	0.203	38.562	17.6	0.651	0.008
14	0.711	0.189	42.210	19.1	0.661	0.009
16	0.719	0.179	45.634	20.3	0.669	0.010
18	0.726	0.170	48.831	21.4	0.678	0.010
20	0.732	0.161	52.583	22.7	0.684	0.011
22	0.737	0.156	56.110	24.0	0.690	0.012
24	0.740	0.151	60.268	25.5	0.696	0.013
26	0.744	0.146	64.080	26.8	0.701	0.014
28	0.747	0.140	67.408	28.2	0.706	0.015
30	0.747	0.137	71.089	29.9	0.710	0.016
32	0.749	0.132	74.191	31.2	0.714	0.017
34	0.750	0.129	76.844	32.2	0.718	0.017
36	0.751	0.125	79.566	33.2	0.721	0.018
38	0.751	0.122	82.612	34.6	0.724	0.019
40	0.751	0.119	85.244	35.4	0.727	0.020
44	0.751	0.115	90.197	37.1	0.732	0.021
48	0.749	0.112	94.646	38.6	0.738	0.022
50	0.748	0.110	96.684	39.3	0.739	0.023
52	0.748	0.109	98.667	40.0	0.741	0.023
55	0.747	0.108	101.767	40.8	0.744	0.024
56	0.747	0.107	102.675	41.1	0.745	0.025
60	0.744	0.105	106.813	42.5	0.747	0.026
64	0.741	0.103	110.973	43.9	0.750	0.027
68	0.739	0.101	114.901	45.1	0.753	0.029
70	0.739	0.101	116.827	45.6	0.754	0.029
72	0.737	0.100	118.813	46.3	0.756	0.030
76	0.733	0.098	123.185	47.7	0.758	0.031
80	0.733	0.097	126.603	48.7	0.761	0.032
84	0.731	0.095	130.914	50.2	0.763	0.033
88	0.730	0.095	134.765	51.5	0.765	0.035
90	0.730	0.095	136.815	52.2	0.767	0.035
92	0.728	0.094	138.792	52.9	0.767	0.036
96	0.726	0.094	142.818	54.2	0.770	0.037
100	0.725	0.093	147.077	55.6	0.772	0.038
104	0.722	0.093	150.948	56.9	0.774	0.039
108	0.721	0.093	155.257	58.3	0.776	0.041
110	0.720	0.093	157.116	58.9	0.777	0.041
112	0.719	0.093	159.271	59.6	0.778	0.042
116	0.718	0.092	163.566	60.8	0.780	0.043
120	0.716	0.092	167.708	62.0	0.781	0.045
124	0.714	0.092	171.795	63.3	0.783	0.046
128	0.712	0.092	176.405	64.6	0.784	0.047
